Time,Year,Day,HourMin,BattV,ProgSig,AirTC_avg,RH,WS_ms,Wind_dir,Rain_mm_Tot,WP_8T,Temp_8T,WP_7C,Temp_7C,WP_10T,Temp_10T,WP_5T,Temp_5T,WP_6C,Temp_6C,WP_9C,Temp_9C,Slrkw_avg,SLRMH_Tot,LW,WP_2T,Temp_2T,WP_1T,Temp_1T,WP_3C,Temp_3C,WP_4C,Temp_4C,WP_11T,Temp_11T,WP_12C,Temp_12C,WV_8T,WV_7C,DateR,hours,minutes,datetime,VPD,Sol_W_m2,PAR,DLI,SM_T,SM_C,Temp_T,Temp_C
115974,2024,305,1230,13.83,1948,22.63,29.95,2.083,30.6,0,-0.10392056722490035,19.62,-0.01030851656450564,20.53,-0.009177994156079703,21.04,-0.7579984398933014,24.1,-0.017187507052417915,18.98,-0.0071740346037688415,19.05,0.992,1.7855,-101,-0.9601866833456072,22.72,-3.0947308212000206,25.8,-0.006282207327435058,18.18,-0.012699261678393471,21.73,-0.02713362224120454,21.29,-0.01781952924940028,20.08,-339.2,-832,2024-10-31,12,30,2024-10-31T10:30:00Z,1.9293550470806222,992,2281.6,197.13024,-0.3716834613722187,-0.010730305445304185,22.42833333333333,19.758333333333336
115975,2024,305,1300,13.83,1948,23.59,29.62,1.666,103.5,0,-0.11790376281479518,20.58,-0.010494461237044072,21.59,-0.009687673503782477,21.98,-0.7434945043754748,24.65,-0.017335559125540023,19.55,-0.007381158962407838,19.6,0.999,1.7991,-101,-0.9517416583592809,23.55,-2.4923023015201666,26.65,-0.0065558625406671855,18.82,-0.013442179093857249,22.61,-0.029579617952106424,22.23,-0.019754809990806203,20.89,-374.3,-853,2024-10-31,13,0,2024-10-31T11:00:00Z,2.054573696245279,999,2297.7,198.52128,-0.37048144340108796,-0.011041844191903273,23.27333333333333,20.51
115976,2024,305,1330,13.85,1948,24.68,24.25,1.759,97.3,0,-0.13257528076824793,21.42,-0.011108267648680814,22.69,-0.01023593237848831,22.88,-0.7372350946752583,25.14,-0.018483749869407432,20.14,-0.007573219731327633,20.11,0.983,1.7691,-101,-0.9232955336902395,24.54,-1.7182534673033756,27.84,-0.006834406446673923,19.6,-0.014114974104401325,23.48,-0.03220386962829424,23.17,-0.02196043335048285,21.62,-418.7,-878,2024-10-31,13,30,2024-10-31T11:30:00Z,2.361151817860785,983,2260.8999999999996,195.34175999999994,-0.36710914222810564,-0.011622923560098225,24.165000000000003,21.273333333333333
115977,2024,305,1400,13.92,1948,25.3,21.6,1.898,311.5,0,-0.1479521373625339,22.18,-0.011638868648771365,23.74,-0.010842133769482093,23.79,-0.7231882972621044,25.7,-0.018607926850213022,20.7,-0.007761162421669101,20.59,0.861,1.55,-101,-0.8892574000321516,25.25,-1.237638479097703,28.88,-0.00714505811521177,20.45,-0.014784693632044403,24.41,-0.034831238630687836,24.07,-0.02431828265293296,22.14,-466.2,-906,2024-10-31,14,0,2024-10-31T12:00:00Z,2.5359846127960286,861,1980.3,171.09792,-0.361214241411392,-0.011987541933581933,24.978333333333335,22.005
115978,2024,305,1430,13.86,1948,25.44,20.97,1.226,41.68,0,-0.16421195742642536,22.95,-0.012186852055054091,24.63,-0.011436402844730714,24.66,-0.716190004538393,26.4,-0.01852708558538665,21.16,-0.007974803875026889,21.04,0.822,1.4793,-101,-0.8655210880098053,25.91,-1.1494857941502163,29.86,-0.007504980275122831,21.31,-0.015462844585599751,25.34,-0.03726948635632212,24.69,-0.026744008769613158,22.4,-515.8,-931,2024-10-31,14,30,2024-10-31T12:30:00Z,2.5777763300880867,822,1890.6,163.34784,-0.3589257878351353,-0.012331313275238042,25.744999999999994,22.646666666666665
115979,2024,305,1500,13.89,1948,25.65,28.35,1.647,199.8,0,-0.18112910093892018,23.73,-0.012639502465289847,25.26,-0.011995680456360777,25.37,-0.7023398706576846,27,-0.0187785568732036,21.49,-0.008126039526254002,21.38,0.829,1.492,-101,-0.8344273282310908,26.53,-1.0947390602645,30.57,-0.007818194846078182,22.09,-0.016316517741862355,26.2,-0.03969302267338572,25.09,-0.02927200689704894,22.5,-564.3,-956,2024-10-31,15,0,2024-10-31T13:00:00Z,2.3664446891991475,829,1906.6999999999998,164.73887999999997,-0.3539170005914884,-0.012735762290537597,26.381666666666664,23.153333333333336
115980,2024,305,1530,13.93,1948,24.48,37.47,2.812,212.8,0,-0.19833070918504744,24.58,-0.013082895044344013,25.84,-0.012573184314162659,26.11,-0.6900379390536715,27.6,-0.019495942898870165,21.73,-0.008224859464365604,21.64,0.745,1.3412,-101,-0.804284108859194,27.2,-1.0327032226868822,31.34,-0.00812869657610725,22.81,-0.017420755581005115,27.02,-0.04217276849653116,25.35,-0.0316852358133695,22.42,-598.2,-969,2024-10-31,15,30,2024-10-31T13:30:00Z,1.9258549849319877,745,1713.4999999999998,148.04639999999998,-0.3494797419817214,-0.01327062991293843,27.029999999999998,23.576666666666668
115981,2024,305,1600,13.91,1948,23.77,39.33,3.087,191.5,0,-0.21576301351817062,25.37,-0.013414231253209242,26.17,-0.013050299109923856,26.6,-0.678828152573721,28.21,-0.019559401757504362,21.92,-0.00824766406546828,21.7,0.634,1.1417,-101,-0.7879317453529074,27.76,-1.0063272955216114,31.96,-0.008451932618556347,23.51,-0.018706129599579187,27.61,-0.04476870271621211,25.54,-0.034336057988089794,22.4,-626,-960,2024-10-31,16,0,2024-10-31T14:00:00Z,1.7904569698771602,634,1458.1999999999998,125.98847999999997,-0.348068382654187,-0.013675871858863483,27.573333333333334,23.885
115982,2024,305,1630,13.77,1948,23.06,42.41,3.195,181,0,-0.2336312553482138,26.01,-0.013601933344548251,26.18,-0.013322803632274656,26.7,-0.6700571333737725,28.57,-0.019799554431379523,22,-0.0082589896532942,21.69,0.489,0.88077,-101,-0.7693916743952719,28.18,-0.9651207063670579,32.41,-0.00872516591179865,24.06,-0.01982361433162547,27.8,-0.04734653621963558,25.6,-0.037311953823727234,22.4,-650,-944,2024-10-31,16,30,2024-10-31T14:30:00Z,1.6281408455967923,489,1124.6999999999998,97.17407999999998,-0.34674988059383366,-0.014041851534529217,27.911666666666665,24.021666666666665
115983,2024,305,1700,13.72,1948,22.13,45.49,3.183,110.3,0,-0.2511465489024751,26.47,-0.01365814285063008,25.94,-0.013487938234571381,26.64,-0.6684025096252644,28.7,-0.019945308609681044,22,-0.008265946102713133,21.57,0.359,0.6455,-101,-0.754556828075512,28.25,-0.9522646996689752,32.55,-0.008910406222040031,24.36,-0.0206496918283886,27.66,-0.04994634443195033,25.56,-0.040245141592957105,22.32,-660.8,-921,2024-10-31,17,0,2024-10-31T15:00:00Z,1.4562854750884067,359,825.6999999999999,71.34047999999999,-0.3475080338539547,-0.014285899122690576,28.028333333333336,23.974999999999998
115984,2024,305,1730,12.65,1948,20.96,51.02,3.422,225.1,0,-0.26805518427633224,26.6,-0.013616745874438799,25.49,-0.01348916215123607,26.37,-0.6674710776609607,28.63,-0.020063665884180765,21.97,-0.008219768528951244,21.43,0.204,0.36782,-101,-0.74548241004652,28.02,-0.9487132491761503,32.39,-0.009031124156317507,24.48,-0.021287858017288837,27.34,-0.05263328086563399,25.45,-0.04321838735262542,22.24,-660.2,-894,2024-10-31,17,30,2024-10-31T15:30:00Z,1.2179371252865148,204,469.2,40.53888,-0.34942622300013665,-0.014443832492235431,27.909999999999997,23.825
115985,2024,305,1800,12.41,1948,19.81,56.36,3.68,200.8,0,-0.28346607342516905,26.48,-0.013552188629054246,25.01,-0.013355755234785405,25.95,-0.668159644110463,28.35,-0.02007910606364294,21.87,-0.00815072707607158,21.25,0.122,0.22014,-101,-0.74780506215577,27.53,-0.9516422805104391,31.92,-0.009035643233233265,24.4,-0.021801756564889814,26.95,-0.055177981445559354,25.25,-0.04588934661776896,22.07,-647.4,-859,2024-10-31,18,0,2024-10-31T16:00:00Z,1.0106174539457475,122,280.59999999999997,24.24383999999999,-0.35359290327434933,-0.014523884313378366,27.580000000000002,23.59166666666667
115986,2024,305,1830,12.35,1948,18.48,61.17,3.705,208.1,0,-0.2956421961594903,26.12,-0.013469276120641485,24.51,-0.01315455867765628,25.49,-0.6717155927585516,27.87,-0.02002039642010077,21.74,-0.008077849986920821,21.06,0.041,0.07425,-101,-0.7593639264058104,27.12,-0.9819675182581092,31.43,-0.009040280866179223,24.23,-0.02217781977961805,26.49,-0.0574933284111837,25.02,-0.048205997699725465,21.84,-629.9,-828,2024-10-31,18,30,2024-10-31T16:30:00Z,0.8275354659537084,41,94.3,8.14752,-0.35947392048253846,-0.014557124634692071,27.175,23.311666666666667
115987,2024,305,1900,12.32,1948,17.5,64.2,3.752,214.3,0,-0.3075859490746245,25.68,-0.013353614252357723,23.98,-0.012886203616362389,24.97,-0.6800122832294486,27.39,-0.019892223403689117,21.56,-0.008011420253647563,20.83,0.017,0.03116,-101,-0.7606380550362258,26.7,-1.048935984080352,30.79,-0.00894327413794123,23.97,-0.022361595574192282,25.89,-0.059343628887532536,24.69,-0.05027184349979938,21.56,-610.9,-801,2024-10-31,19,0,2024-10-31T17:00:00Z,0.7172611172960821,17,39.099999999999994,3.378239999999999,-0.3640932239688388,-0.014512425524365585,26.703333333333333,22.965
115988,2024,305,1930,12.3,1948,16.48,68.85,3.625,215.9,0,-0.3180432185876073,25.21,-0.013246544209321207,23.45,-0.012597205858045893,24.41,-0.6804725595819797,26.88,-0.019739275663908276,21.37,-0.007962191605579124,20.59,0.003,0.00536,-101,-0.7652491872224921,26.22,-1.2794479605352307,30.15,-0.008874818491328422,23.61,-0.02251379013448717,25.32,-0.06088814546646574,24.32,-0.052041529362556044,21.23,-593.7,-780,2024-10-31,19,30,2024-10-31T17:30:00Z,0.5849457065248314,3,6.8999999999999995,0.5961599999999999,-0.36745006334331815,-0.014467324020924838,26.198333333333334,22.595
115989,2024,305,2000,12.29,1948,15.4,71.7,3.787,217.1,0,-0.3292881185741485,24.76,-0.013111529812578751,22.9,-0.012299891742905253,23.85,-0.6863504978203256,26.35,-0.019537922194386242,21.16,-0.007872608576996726,20.34,0,0,-101,-0.7844312042142257,25.71,-1.4232895511142967,29.45,-0.008744413831995408,23.22,-0.022654226726140123,24.75,-0.06208123756329939,23.93,-0.053586209827766275,20.88,-575.8,-760,2024-10-31,20,0,2024-10-31T18:00:00Z,0.49591591980347305,0,0,0,-0.3748901899829809,-0.01438414022841945,25.675,22.208333333333332
115990,2024,305,2030,12.27,1948,14.97,72.8,3.492,233.2,0,-0.33800456713078564,24.27,-0.01297768005448588,22.38,-0.011907244631717643,23.23,-0.693976788809877,25.78,-0.019303658965658232,20.93,-0.007775845934703256,20.09,0,0,-101,-0.7903917829795034,25.27,-1.5598835326120304,28.75,-0.008601309729663012,22.84,-0.022686079941900517,24.15,-0.06290555066737781,23.49,-0.0549339129357456,20.54,-560.5,-744,2024-10-31,20,30,2024-10-31T18:30:00Z,0.4636190038722352,0,0,0,-0.3794371868438523,-0.014268914925282181,25.131666666666664,21.82166666666667
115991,2024,305,2100,12.26,1948,14.58,72.6,3.304,214.3,0,-0.3464173727724348,23.79,-0.012861463762413844,21.89,-0.011630451170627349,22.69,-0.6948959467381134,25.29,-0.01907186797885405,20.71,-0.0076752127867180464,19.83,0,0,-101,-0.804116735640092,24.85,-1.667464063966807,28.08,-0.008465737422190214,22.48,-0.022679426856441202,23.54,-0.06363100896392399,23.07,-0.05616546600355212,20.21,-549.1,-734,2024-10-31,21,0,2024-10-31T19:00:00Z,0.4554047899668223,0,0,0,-0.38413830305703833,-0.014150741761323471,24.628333333333334,21.44333333333333
115992,2024,305,2130,12.25,1948,14.33,73.7,3.058,221,0,-0.35138786920788156,23.3,-0.012761538463667755,21.44,-0.011379286733712081,22.2,-0.7027164604006645,24.88,-0.018871330453775138,20.5,-0.007578450144424575,19.58,0,0,-101,-0.8218652707490564,24.45,-1.7967919555902654,27.38,-0.008333931012147217,22.13,-0.022714958796079775,22.97,-0.06438021333593029,22.71,-0.05794077281691695,19.9,-539.3,-727,2024-10-31,21,30,2024-10-31T19:30:00Z,0.4300995390689064,0,0,0,-0.39034582008544894,-0.014052041774018892,24.153333333333332,21.086666666666662
115993,2024,305,2200,12.25,1948,14.21,74.2,3.188,210.4,0,-0.35869643003650387,22.88,-0.012693490789276509,21.03,-0.011148625516136835,21.75,-0.7138823462800212,24.46,-0.018661737340154385,20.28,-0.007494146346128028,19.31,0,0,-101,-0.825878043677032,24.07,-1.9396003652355818,26.82,-0.00823628268656933,21.79,-0.02275100680314392,22.46,-0.06525923656100276,22.36,-0.05983156715146234,19.61,-530.5,-721,2024-10-31,22,0,2024-10-31T20:00:00Z,0.41865069246851605,0,0,0,-0.39497293641413933,-0.013967332793054435,23.72333333333333,20.746666666666666
115994,2024,305,2230,12.23,1948,14.04,72.6,1.75,215.5,0,-0.36435057633314194,22.5,-0.012628651101584723,20.66,-0.010938467517901613,21.34,-0.7167681395327086,24.07,-0.01844486697844475,20.09,-0.007442047944740398,19.09,0,0,-101,-0.8379749430876448,23.7,-2.1124529650981594,26.26,-0.008164047194758463,21.48,-0.02282203581300042,22,-0.06609289466981438,22.04,-0.06150672898873102,19.32,-523,-718,2024-10-31,22,30,2024-10-31T20:30:00Z,0.43973122189606717,0,0,0,-0.3992250042282423,-0.01390032980650575,23.31833333333333,20.44
115995,2024,305,2300,12.23,1948,14.34,73.7,1.245,87.2,0,-0.37004907653284214,22.16,-0.012582891960870587,20.33,-0.010712252151458771,20.97,-0.7156669632286987,23.7,-0.01824960868365169,19.9,-0.007373348212183066,18.88,0,0,-101,-0.8631273022824371,23.33,-2.285113085758769,25.76,-0.008050024189245077,21.18,-0.02293122591681223,21.59,-0.06678519214732594,21.74,-0.06317087208907547,19.09,-515.1,-713,2024-10-31,23,0,2024-10-31T21:00:00Z,0.4303785259098769,0,0,0,-0.40526815726855253,-0.01383741979255253,22.94333333333333,20.161666666666665
115996,2024,305,2330,12.22,1948,13.41,80.3,0.167,121,0,-0.3721866068878807,21.85,-0.012557133919839168,20.04,-0.010577586448922776,20.65,-0.7218869704835847,23.34,-0.018086827767248587,19.73,-0.0072991460850477495,18.69,0,0,-101,-0.8729074773853102,23.03,-2.497330820671569,25.37,-0.00794740348428303,20.91,-0.023041392364402138,21.22,-0.06752791080709204,21.47,-0.06474581921140671,18.87,-508,-708,2024-10-31,23,30,2024-10-31T21:30:00Z,0.30344222028911894,0,0,0,-0.4090173104025581,-0.013786380724164136,22.618333333333336,19.91
115997,2024,305,2400,12.21,1948,12.5,84.8,0.197,122.1,0,-0.3785987795199487,21.56,-0.012539057612176132,19.78,-0.010441264448906088,20.37,-0.729162823795641,23.03,-0.017896883572162018,19.56,-0.0072405654583619725,18.54,0,0,-101,-0.8924298199225515,22.77,-2.7193747583224948,24.94,-0.007852384313021876,20.66,-0.023189489767771087,20.9,-0.06811535593672018,21.21,-0.06620792888852653,18.67,-498.9,-697.8,2024-10-31,24,0,2024-10-31T22:00:00Z,0.22057021639893626,0,0,0,-0.41574960872475347,-0.013743676144698616,22.313333333333333,19.685
115998,2024,306,30,12.2,1948,12.14,86.2,0.162,220.5,0,-0.38009342236653143,21.29,-0.012517173563778515,19.52,-0.01030286771836094,20.1,-0.735369929364888,22.75,-0.01774170070251775,19.42,-0.007181984831676196,18.39,0,0,-101,-0.9195387023098076,22.52,-2.9738211051089904,24.5,-0.007796767587091034,20.42,-0.02330502610614052,20.59,-0.06873390458956481,20.97,-0.06756828959620044,18.49,-493.1,-689.7,2024-11-01,0,30,2024-10-31T22:30:00Z,0.19556098617469142,0,0,0,-0.4228077652698306,-0.013708530558240803,22.021666666666665,19.471666666666668
115999,2024,306,100,12.19,1948,11.8,86.9,0.438,245.4,0,-0.38186967065425376,21.02,-0.012504453199126749,19.28,-0.010218023444044372,19.84,-0.7365049290069249,22.47,-0.017595528091168478,19.26,-0.007155205116619842,18.24,0,0,-101,-0.9326872634471127,22.29,-3.236362039204318,24.12,-0.007747985267606865,20.2,-0.02340857433769176,20.3,-0.0691760837127805,20.73,-0.06882589012122974,18.31,-488.8,-684.1,2024-11-01,1,0,2024-10-31T23:00:00Z,0.18151794646009423,0,0,0,-0.42609119405302326,-0.01368234920244274,21.745,19.265
116000,2024,306,130,12.19,1948,11.14,87.9,0.447,266.4,0,-0.3876538101510613,20.78,-0.012488134310264281,19.05,-0.01013190992281628,19.58,-0.737276240591621,22.21,-0.017476762844447193,19.13,-0.007131842604786825,18.1,0,0,-101,-0.9372534140807451,22.05,-3.55260083501232,23.81,-0.0076636012696428306,19.98,-0.023485831026075692,20.01,-0.06962377220445827,20.5,-0.06988082957346278,18.12,-485,-679.9,2024-11-01,1,30,2024-10-31T23:30:00Z,0.16048063471264795,0,0,0,-0.4283878293901403,-0.013649234411043366,21.488333333333333,19.065
116001,2024,306,200,12.18,1948,11.31,84,0.167,194.6,0,-0.3883129816789589,20.52,-0.012468541182803128,18.81,-0.010042382685306916,19.29,-0.741656885907415,21.95,-0.017330590233097923,18.97,-0.007072738936791353,17.95,0,0,-101,-0.9530217147912062,21.83,-3.9160343455824647,23.49,-0.007586107469198505,19.76,-0.023528699491818253,19.73,-0.07007874840505114,20.28,-0.07081309840386213,17.94,-481.3,-676.3,2024-11-01,2,0,2024-11-01T00:00:00Z,0.21461670959584667,0,0,0,-0.4326225426935877,-0.013597335462741833,21.226666666666667,18.860000000000003
116002,2024,306,230,12.17,1948,11.94,78.9,0.453,208,0,-0.38742729839454293,20.29,-0.012439390347142823,18.59,-0.009985263087346218,19.04,-0.7513697630284406,21.7,-0.01718042856002672,18.82,-0.007017575513328913,17.81,0,0,-101,-0.975818993315548,21.61,-4.228076955309892,23.18,-0.007548420599363987,19.52,-0.02352324591442917,19.43,-0.07047280772777492,20.07,-0.07165080136546874,17.76,-479.3,-675.3,2024-11-01,2,30,2024-11-01T00:30:00Z,0.2950873634265745,0,0,0,-0.43901482511073053,-0.013541812186858324,20.981666666666666,18.654999999999998
116003,2024,306,300,12.17,1948,11.87,68.49,0.655,213.6,0,-0.38784538274809205,20.07,-0.012427398753382562,18.39,-0.00993150838847789,18.8,-0.7561329258887245,21.47,-0.01703047610347939,18.67,-0.006970787724705715,17.66,0,0,-101,-0.9894686280275402,21.4,-4.6201773139817695,22.9,-0.007466205479364151,19.29,-0.02354160117745738,19.18,-0.07080776338250325,19.85,-0.07251842228998985,17.58,-476.6,-674.4,2024-11-01,3,0,2024-11-01T01:00:00Z,0.438638931551249,0,0,0,-0.4428372416870676,-0.013487293847677839,20.748333333333335,18.461666666666666
116004,2024,306,330,12.16,1948,11.8,75.3,0.176,234,0,-0.3897541697036909,19.85,-0.012385952960002375,18.16,-0.009893033469736768,18.58,-0.7591421568904999,21.24,-0.016908077463126763,18.55,-0.006950036932479103,17.53,0,0,-101,-0.9969543952518871,21.21,-5.020515921975541,22.61,-0.007388795365529376,19.09,-0.0235325490758576,18.92,-0.0711221112096296,19.65,-0.0731759898245377,17.43,-473.8,-673.3,2024-11-01,3,30,2024-11-01T01:30:00Z,0.34225139523391834,0,0,0,-0.4453731733050888,-0.013433082359399042,20.52333333333333,18.28
116005,2024,306,400,12.15,1948,11.38,74.8,0.467,203.9,0,-0.39241069651562893,19.64,-0.012349744553603261,17.96,-0.00987730038714116,18.37,-0.7564097890886561,21.02,-0.0168179783671188,18.43,-0.006908748051491825,17.38,0,0,-101,-0.9982850123437497,21.02,-5.4061410292334005,22.34,-0.0073574930866151965,18.89,-0.023514124073988098,18.68,-0.07140403047555491,19.41,-0.07384652878356596,17.26,-470.1,-671,2024-11-01,4,0,2024-11-01T02:00:00Z,0.3395958736220992,0,0,0,-0.4456773657621461,-0.013389617626563436,20.3,18.1
116006,2024,306,430,12.14,1948,11.05,74.8,0.086,199.3,0,-0.39147382492170424,19.37,-0.012311304504282786,17.76,-0.009846705957466104,18.16,-0.7546579493953862,20.81,-0.01667197312898863,18.27,-0.006857071570094015,17.25,0,0,-101,-1.0045144343422103,20.83,NA,22.11,-0.007303051460160134,18.7,-0.023488502023697202,18.44,-0.07174003221290261,19.21,-0.07445765024981293,17.11,-466.7,-668.4,2024-11-01,4,30,2024-11-01T02:30:00Z,0.33222910659654725,0,0,0,-0.4464465893659339,-0.013326380537444555,20.081666666666667,17.921666666666667
116007,2024,306,500,12.14,1948,11.04,78.4,0.007,244,0,-0.38983817013802785,19.17,-0.012270632812040945,17.56,-0.009832200278477242,17.96,-0.7535072585140585,20.6,-0.016575126800085608,18.15,-0.0068014199747425275,17.11,0,0,-101,-1.0159955397842098,20.65,NA,21.85,-0.007243121386895348,18.53,-0.023500518026051912,18.22,-0.07202529894320993,19.02,-0.07512076202224352,16.95,-463.3,-665.6,2024-11-01,5,0,2024-11-01T03:00:00Z,0.28457835933436937,0,0,0,-0.44823969353159665,-0.013278163799963268,19.874999999999996,17.753333333333334
116008,2024,306,530,12.13,1948,10.64,65.33,0.429,215.7,0,-0.38835691714897314,18.98,-0.012210545826383251,17.37,-0.009839718125568584,17.77,-0.7522247612226878,20.39,-0.01647182614142096,18.03,-0.006765448680403809,16.96,0.001,0.00147,-101,-1.021414945141057,20.47,NA,21.58,-0.0072303487181126095,18.35,-0.02349919996195148,18,-0.07238354737092999,18.82,-0.07558257262928308,16.79,-460.4,-663,2024-11-01,5,30,2024-11-01T03:30:00Z,0.4447566236723467,1,2.3,0.19872,-0.44884397780184326,-0.01323547386565442,19.668333333333333,17.583333333333332
116009,2024,306,600,12.12,1948,12.55,60.84,0.267,267.7,0,-0.38734242622468984,18.78,-0.012154859361611117,17.18,-0.009833650846376125,17.56,-0.7550763824431418,20.2,-0.016343925106490347,17.89,-0.006752812002361591,16.84,0.017,0.03012,-101,-1.0348755875931466,20.3,NA,21.37,-0.0071594243165180455,18.17,-0.023504988285778766,17.8,-0.07260120229460416,18.64,-0.07624184876544259,16.64,-460.7,-665.3,2024-11-01,6,0,2024-11-01T04:00:00Z,0.5701304373478854,17,39.099999999999994,3.378239999999999,-0.45194584988039177,-0.013183201814551973,19.475,17.419999999999998
116010,2024,306,630,12.11,1948,14.62,48.51,0.044,224.8,0,-0.38805411110008065,18.61,-0.012099828441947133,17.01,-0.009847996126030016,17.38,-0.7556492870243605,20.01,-0.016234295647978392,17.77,-0.006704692201869703,16.72,0.102,0.18382,-101,-1.0440915754699622,20.15,NA,21.14,-0.007125454526924422,18.02,-0.023529327141389885,17.6,-0.0730734737278376,18.48,-0.07680861632862747,16.5,-461,-673.5,2024-11-01,6,30,2024-11-01T04:30:00Z,0.8580133689349951,102,234.6,20.26944,-0.45414328868965426,-0.013138719592021907,19.295,17.27
